"id_venda","data_venda","total_venda","cliente_id"
"716","2020-01-01","649.79","6504"
"717","2023-01-01","7104.38","3668"
"718","2022-01-19","1496.13","3180"
"719","2023-10-01","2328.75","123"
"720","2022-04-01","5165.52","4016"
"721","2022-12-05","6518.91","5717"
"722","2021-09-11","1009.7","2560"
"723","2022-05-26","3230.2200000000003","4025"
"724","2021-06-03","1085.77","6133"
"725","2023-04-29","4667.900000000001","1456"
"726","2020-12-22","3644.97","6191"
"727","2021-11-24","2450.27","5163"
"728","2021-10-16","5794.32","2048"
"729","2021-11-12","930.1","5091"
"730","2021-05-02","1934.59","7244"
"731","2022-05-26","4481.33","3948"
"732","2021-07-10","2199.46","6816"
"733","2022-05-26","3268.55","9530"
"734","2022-11-20","2200.41","9736"
"735","2022-06-19","5009.110000000001","5891"
"736","2021-11-29","2241.82","1156"
"737","2020-11-24","4179.83","7942"
"738","2022-10-01","586.47","36"
"739","2022-07-15","2260.91","4517"
"740","2021-12-25","6159.639999999999","6979"
"741","2023-04-12","1261.86","9776"
"742","2020-02-20","2443.14","6043"
"743","2021-11-21","3296.3199999999997","251"
"744","2020-12-24","4395.55","8079"
"745","2021-05-12","1196.64","3259"
"746","2020-06-08","600.73","3894"
"747","2023-10-08","431.09","3650"
"748","2021-10-18","4467.37","6799"
"749","2021-01-08","525.42","3978"
"750","2021-11-09","2830.99","8443"
"751","2022-02-28","1296.56","1027"
"752","2021-11-01","5175.34","370"
"753","2022-11-22","2845.8","6042"
"754","2020-12-11","1323.5900000000001","697"
"755","2020-12-07","5541.05","6381"
"756","2022-11-10","3947.77","4140"
"757","2022-04-14","4049.2799999999997","5732"
"758","2021-10-18","4180.04","5672"
"759","2021-07-24","4029.67","9500"
"760","2020-09-25","2277.56","4121"
"761","2023-08-08","2214.3599999999997","2904"
"762","2023-04-09","6309.389999999999","8261"
"763","2022-05-16","3929.27","3049"
"764","2020-11-03","2638.31","2663"
"765","2023-02-16","3731.79","2098"
"766","2023-07-07","3509.87","6063"
"767","2021-12-05","4078.41","9318"
"768","2021-12-27","2829.34","3606"
"769","2023-08-23","4501.549999999999","4723"
"770","2022-08-06","4479.22","204"
"771","2023-01-09","7488.1900000000005","7825"
"772","2021-12-25","2521.39","8115"
"773","2021-11-07","3108.7599999999998","8600"
"774","2022-10-12","4988.54","9330"
"775","2021-08-06","2714.28","4623"
"776","2023-05-02","2403.37","8292"
"777","2022-12-15","2156.08","8148"
"778","2023-04-07","4979.3","1704"
"779","2022-11-19","6103.929999999999","1582"
"780","2022-05-22","789.29","449"
"781","2022-12-28","4069.84","7404"
"782","2020-03-27","4425.799999999999","7381"
"783","2020-04-22","2505.17","2032"
"784","2021-11-23","1703.04","6014"
"785","2022-04-06","1902.0400000000002","1980"
"786","2022-03-04","1881.99","1657"
"787","2022-12-28","3856.1099999999997","1946"
"788","2023-10-30","5003.79","2841"
"789","2022-07-23","8244.58","3644"
"790","2022-12-05","630.63","6337"
"791","2020-12-09","3643.89","5500"
"792","2020-02-17","1040.81","7667"
"793","2020-11-12","3914.3","9804"
"794","2022-01-29","6204.72","2795"
"795","2021-06-05","3703.34","7063"
"796","2021-03-19","2352.76","5949"
"797","2020-10-01","7366.55","5527"
"798","2020-08-30","5489.44","2651"
"799","2022-08-14","3578.48","3916"
"800","2020-06-07","3467.42","1210"
"801","2021-05-30","2506.87","1351"
"802","2021-11-13","4764.55","3849"
"803","2023-06-24","2522.66","4573"
"804","2022-02-01","1535.73","3994"
"805","2020-01-26","7505.59","202"
"806","2023-02-27","5638.969999999999","5430"
"807","2022-10-27","1114.78","9280"
"808","2021-08-22","1623.83","3770"
"809","2022-04-05","3937.67","6482"
"810","2023-07-14","3990.4300000000003","2257"
"811","2021-04-01","3733.6600000000003","120"
"812","2023-10-31","4028.8900000000003","983"
"813","2020-06-26","410.61","8482"
"814","2020-02-02","2225","4506"
"815","2021-11-01","1819.2","9969"
"816","2023-01-06","1607.33","8380"
"817","2020-02-12","2477.9100000000003","5420"
"818","2020-02-18","1676.23","9872"
"819","2022-05-05","4285.3099999999995","9517"
"820","2021-02-13","4705.1","6927"
"821","2023-06-20","1563.05","9779"
"822","2022-11-16","5604.61","1773"
"823","2023-03-31","3685.9799999999996","8822"
"824","2023-06-16","1123.49","7653"
"825","2023-09-23","1421.6","3720"
"826","2022-06-22","348.64","5026"
"827","2023-08-28","3447.51","7338"
"828","2022-11-30","5357.05","9826"
"829","2023-02-08","2506.75","6373"
"830","2022-10-12","3475.4","5134"
"831","2020-09-30","6615.47","90"
"832","2022-11-18","2647.76","1374"
"833","2021-02-28","2598.43","201"
"834","2022-08-06","2561.23","638"
"835","2023-10-16","4398.1900000000005","2512"
"836","2023-05-22","3273.73","9141"
"837","2022-01-13","3591.28","4728"
"838","2022-11-22","1024.39","6466"
"839","2020-09-03","4580.59","7564"
"840","2022-05-24","750.01","8999"
"841","2023-04-02","2697.1400000000003","3640"
"842","2022-05-26","6873.08","903"
"843","2020-05-14","5060.210000000001","7148"
"844","2020-05-14","4959.089999999999","6244"
"845","2020-01-19","3809.08","4991"
"846","2021-06-13","4380.12","622"
"847","2021-12-20","4602.61","6243"
"848","2021-06-21","2167.26","1093"
"849","2021-10-22","7275.860000000001","1798"
"850","2021-05-12","3362.6499999999996","9296"
"851","2023-08-23","1019.94","2856"
"852","2020-06-23","2329.92","7298"
"853","2022-12-06","5863.58","4876"
"854","2022-05-25","1593.86","45"
"855","2021-12-16","5565.66","5055"
"856","2021-12-30","6014.76","1667"
"857","2023-09-25","2465.56","2806"
"858","2020-08-14","3245.81","2150"
"859","2022-01-24","6154.630000000001","6123"
"860","2023-10-06","6387.360000000001","3120"
"861","2023-10-19","5043.5","3326"
"862","2023-06-20","3275.1099999999997","7151"
"863","2022-07-11","6068.72","1055"
"864","2022-08-23","4934.93","8050"
"865","2020-10-19","3552.3900000000003","3062"
"866","2022-12-20","2163.23","9076"
"867","2023-09-07","3211.13","9832"
"868","2020-11-27","3451.8499999999995","5913"
"869","2023-05-30","2156.43","2385"
"870","2021-01-22","6598.08","7158"
"871","2022-03-26","908.03","9362"
"872","2022-05-01","4808.34","5765"
"873","2023-05-02","3750.66","9999"
"874","2022-04-08","5247.1900000000005","9546"
"875","2022-07-25","1379.7","6096"
"876","2022-12-31","2831.06","7870"
"877","2021-07-14","308.26","4643"
"878","2023-01-07","4255.1","5147"
"879","2022-05-22","1975.95","7173"
"880","2022-09-16","5483.29","1818"
"881","2021-12-29","2519.2400000000002","3394"
"882","2022-07-17","1935.68","4092"
"883","2022-10-30","2802.2700000000004","5484"
"884","2021-05-23","1898.81","5904"
"885","2022-11-01","3697.7799999999997","1357"
"886","2020-11-30","5702.16","8694"
"887","2021-01-07","4372.070000000001","3539"
"888","2023-07-27","2732.76","2127"
"889","2022-01-07","6954.429999999999","2267"
"890","2022-07-06","4506.179999999999","6920"
"891","2023-06-29","4143.3099999999995","8418"
"892","2020-04-05","3591.81","7736"
"893","2022-01-02","1544.47","4702"
"894","2021-12-26","2445.4199999999996","9985"
"895","2021-01-21","2462.7200000000003","9117"
"896","2020-04-16","5123.530000000001","9596"
"897","2021-01-31","3334.85","9386"
"898","2020-12-15","5058.41","368"
"899","2022-11-17","4452.66","805"
"900","2022-01-30","4591.54","5210"
"901","2022-11-23","469.51","3421"
"902","2021-09-26","2612.52","5717"
"903","2023-04-30","2275.94","7581"
"904","2020-05-25","1065.97","8340"
"905","2021-07-12","1647.97","3429"
"906","2023-03-29","2010.99","6066"
"907","2021-12-27","954.28","14"
"908","2020-11-11","2900.8700000000003","3355"
"909","2020-07-11","33.98","904"
"910","2021-12-03","2436.2","275"
"911","2020-02-06","4812.04","4405"
"912","2020-01-05","3180.92","7297"
"913","2021-10-03","1605.22","8739"
"914","2022-08-30","4328.43","4847"
"915","2023-06-10","1488.18","8517"
"916","2020-11-19","1519.38","1500"
"917","2020-04-07","6172.610000000001","1357"
"918","2023-01-03","5800.26","8965"
"919","2020-12-31","5763.21","2284"
"920","2023-04-20","2479.74","3268"
"921","2023-10-29","403.4","3056"
"922","2020-01-21","223.19","3949"
"923","2021-01-02","50.75","2385"
"924","2023-09-10","2109.39","91"
"925","2021-11-20","2908.24","86"
"926","2022-06-24","3753.8700000000003","3299"
"927","2021-06-06","5359.610000000001","4873"
"928","2020-11-03","4538.54","5302"
"929","2022-12-22","1394.5","1278"
"930","2022-05-17","513.7","4095"
"931","2021-12-11","6299.48","9940"
"932","2022-12-06","6469.2699999999995","495"
"933","2020-11-03","4870.79","3237"
"934","2022-09-14","1748.49","694"
"935","2022-12-06","2305.83","4122"
"936","2021-04-21","1608.14","6380"
"937","2021-11-07","5192.12","6074"
"938","2022-11-29","1840.35","7960"
"939","2021-02-05","3914.0099999999998","7859"
"940","2021-11-09","4516.84","5467"
"941","2020-11-16","1923.59","4155"
"942","2023-01-20","4710.51","7025"
"943","2021-04-05","4449.599999999999","6500"
"944","2023-01-30","1095.0400000000002","4348"
"945","2021-11-03","1727.82","9339"
"946","2022-03-14","4102.23","2055"
"947","2023-10-16","2436.8","5270"
"948","2020-08-25","1720.68","4492"
"949","2022-05-06","1087.02","2768"
"950","2020-12-18","1704.25","4828"
"951","2023-04-10","2031.46","4385"
"952","2022-11-12","3266.0299999999997","74"
"953","2023-09-09","3167.16","7997"
"954","2020-08-02","3926.55","6637"
"955","2022-11-03","1453.87","3347"
"956","2022-11-27","2221.17","7910"
"957","2022-11-12","5448.99","407"
"958","2020-07-11","3158.95","1172"
"959","2023-07-05","1984.15","2592"
"960","2022-11-23","877.85","5735"
"961","2020-01-10","770.4200000000001","6353"
"962","2022-06-26","5276.209999999999","6078"
"963","2020-12-21","5797.879999999999","7235"
"964","2021-03-08","4395.26","6808"
"965","2022-03-04","4653.7","9499"
"966","2022-11-05","1488.4599999999998","8767"
"967","2022-12-11","3510.6700000000005","5851"
"968","2020-10-01","1853.78","7690"
"969","2023-05-11","2156.95","3144"
"970","2022-10-10","2644.15","9306"
"971","2020-05-05","6285.84","4474"
"972","2023-01-04","2286.13","8722"
"973","2022-08-06","4935.07","7487"
"974","2022-09-07","4179.0599999999995","1074"
"975","2023-05-31","426.28","9223"
"976","2022-09-04","3464.54","72"
"977","2022-10-09","4023.38","5163"
"978","2021-11-01","2327.22","7551"
"979","2022-07-01","4144.18","7316"
"980","2021-05-06","1581.64","4825"
"981","2023-06-27","3746.96","4446"
"982","2022-05-30","1548.49","7636"
"983","2022-11-08","2966.33","9184"
"984","2022-09-27","2771.9300000000003","242"
"985","2023-03-05","4103.51","4303"
"986","2020-11-19","4346.35","9837"
"987","2022-05-14","1403.4","19"
"988","2021-11-25","3301.51","88"
"989","2022-12-06","3126.7700000000004","8945"
"990","2022-06-27","2346.89","234"
"991","2022-10-02","1577.43","5231"
"992","2022-11-10","20.86","7667"
"993","2022-03-27","3959.8","6462"
"994","2023-08-31","4811.64","8258"
"995","2023-03-27","6410.389999999999","2367"
"996","2021-11-17","4848.09","8914"
"997","2021-10-12","5143.7","8608"
"998","2020-01-22","6199.17","8776"
"999","2023-08-25","1358.44","994"
"1000","2022-12-15","3311.89","8034"
"1001","2021-12-12","485.39","6791"
"1002","2021-08-17","5070.17","4842"
"1003","2021-06-12","5751.85","5152"
"1004","2020-04-18","1326.51","7151"
"1005","2023-07-05","3246.51","2999"
"1006","2020-04-20","4739.5","5975"
"1007","2022-03-21","4188.110000000001","45"
"1008","2022-12-17","4429.35","7905"
"1009","2022-10-04","1729.33","402"
"1010","2022-10-14","922.56","9594"
"1011","2023-10-27","3804.12","3425"
"1012","2021-12-21","4778.77","6637"
"1013","2022-08-28","1261.15","9846"
"1014","2021-01-11","2790.6499999999996","2284"
"1015","2020-05-08","1065.69","7460"
"1016","2023-09-29","572.81","9930"
"1017","2023-05-31","1128.61","8491"
"1018","2022-07-15","6613.34","9350"
"1019","2022-01-31","1148.84","4850"
"1020","2021-12-02","5629.93","9475"
"1021","2022-07-10","1963.83","8120"
"1022","2022-10-05","2862.09","7780"
"1023","2022-11-20","2998.52","9858"
"1024","2020-07-03","5760.469999999999","7062"
"1025","2022-09-26","2045.2899999999997","291"
"1026","2022-11-02","5547.47","7486"
"1027","2023-01-08","3890.5599999999995","7288"
"1028","2022-11-30","1613.42","6018"
"1029","2020-09-05","3226.94","2836"
"1030","2020-07-31","4602.89","680"
"1031","2023-01-09","1850.3","2841"
"1032","2021-03-02","2770.6600000000003","9118"
"1033","2020-11-04","2892.35","9693"
"1034","2023-04-11","2481.71","815"
"1035","2022-05-29","5850.09","5305"
"1036","2023-03-02","1764.18","2008"
"1037","2022-11-28","6512.95","545"
"1038","2021-08-16","3931","4043"
"1039","2023-07-05","411.41","6379"
"1040","2021-04-04","2132.59","2123"
"1041","2022-05-17","5106.45","5974"
"1042","2022-07-04","4525.3","6806"
"1043","2021-09-06","6038.460000000001","6476"
"1044","2023-03-07","2872.31","402"
"1045","2022-06-09","405.86","2195"
"1046","2023-08-08","3387.4700000000003","1540"
"1047","2023-04-06","3781.4300000000003","1783"
"1048","2023-01-05","4892.32","3998"
"1049","2020-06-15","1749.46","5134"
"1050","2021-02-07","4747.61","6453"
"1051","2022-01-28","4398.42","7486"
"1052","2022-12-25","380.91","6970"
"1053","2020-12-16","408.68","4273"
"1054","2020-07-31","4580.26","4243"
"1055","2022-11-04","2741.51","3714"
"1056","2022-03-11","22.89","1491"
"1057","2022-08-30","3777.71","6103"
"1058","2021-04-25","7074.66","9301"
"1059","2021-01-10","1216.1100000000001","2511"
"1060","2021-08-12","1398.49","7882"
"1061","2021-11-17","1896.88","4673"
"1062","2022-03-01","1849.53","7124"
"1063","2021-11-21","1555.55","4210"
"1064","2021-06-14","3665.31","8218"
"1065","2022-08-31","2389.5","657"
"1066","2020-01-31","1436.48","6194"
"1067","2020-12-21","2338.76","2360"
"1068","2021-09-18","5938.76","8811"
"1069","2020-11-03","3062.86","3254"
"1070","2023-09-01","3300.63","6512"
"1071","2023-05-01","4210.35","8402"
"1072","2020-10-20","2771.81","2056"
"1073","2022-12-03","4740.990000000001","3558"
"1074","2022-05-06","1041.7","5104"
"1075","2022-11-22","4409.09","6429"
"1076","2021-09-29","3386.8499999999995","3831"
"1077","2022-09-04","506.91","4310"
"1078","2020-11-18","733.1800000000001","9691"
"1079","2021-12-02","2081.32","4788"
"1080","2022-02-20","3402.76","7849"
"1081","2022-11-29","2091.87","2797"
"1082","2022-11-20","4105.93","4031"
"1083","2020-04-28","6178.200000000001","1879"
"1084","2022-01-10","3636.42","1226"
"1085","2023-04-27","2362.8599999999997","2983"
"1086","2022-08-05","2075.67","544"
"1087","2023-02-27","3053.55","2692"
"1088","2021-12-12","5746.9","6102"
"1089","2022-12-15","3855.3199999999997","696"
"1090","2023-04-11","3147.6099999999997","2961"
"1091","2022-11-04","3297.88","3207"
"1092","2021-11-19","2577.21","3819"
"1093","2023-10-20","12.32","7277"
"1094","2020-04-22","4224","1210"
"1095","2020-08-22","6412.41","8565"
"1096","2021-05-05","5162.83","4907"
"1097","2021-02-19","5437.54","4105"
"1098","2023-03-24","2380.69","5542"
"1099","2022-07-01","4072.6499999999996","3031"
"1100","2022-02-18","132.91","4857"
"1101","2020-11-02","1728.41","1178"
"1102","2021-08-20","1503.99","6095"
"1103","2021-12-18","5882.51","1342"
"1104","2021-04-07","1951.9699999999998","1571"
"1105","2022-04-18","3192.25","7034"
"1106","2022-12-06","2607.81","1335"
"1107","2023-08-24","253.37","5477"
"1108","2021-01-24","4172.92","1375"
"1109","2022-08-19","42.95","2466"
"1110","2023-05-10","6662.01","468"
"1111","2023-04-04","4550.76","5082"
"1112","2021-01-03","2208.83","2764"
"1113","2020-01-14","2828.67","1787"
"1114","2021-02-12","214.81","1884"
"1115","2023-01-28","4455.08","3087"
"1116","2022-11-06","3215.69","5479"
"1117","2021-11-05","1249.12","8895"
"1118","2023-04-15","392.09","4437"
"1119","2023-05-04","2380.56","6894"
"1120","2021-11-24","2511.5299999999997","7400"
"1121","2020-01-17","4360.2","2049"
"1122","2022-12-05","4278.71","9295"
"1123","2022-02-11","3056.05","871"
"1124","2020-07-16","7144.04","1112"
"1125","2020-11-26","1485.07","4477"
"1126","2023-05-18","4826.929999999999","3363"
"1127","2021-08-25","2682.17","2168"
"1128","2023-03-14","5102.73","3976"
"1129","2021-07-25","5925.2699999999995","2294"
"1130","2022-01-12","4459.780000000001","2628"
"1131","2022-01-15","4844.87","7354"
"1132","2021-10-11","3176.06","4216"
"1133","2022-07-24","651.21","8845"
"1134","2022-03-08","3788.82","6547"
"1135","2023-05-21","4606.530000000001","8372"
"1136","2022-03-08","3927.7799999999997","4113"
"1137","2021-11-20","6284.82","6482"
"1138","2022-12-23","4902.4","7632"
"1139","2020-01-20","299.55","1272"
"1140","2020-11-13","5418.18","7521"
"1141","2021-04-08","6912.7300000000005","9401"
"1142","2022-12-12","2896.62","2894"
"1143","2022-07-05","4551.46","3717"
"1144","2021-04-15","3743.0699999999997","6270"
"1145","2022-07-28","494.11","6233"
"1146","2022-10-25","71.29","7689"
"1147","2021-11-24","4647.63","2080"
"1148","2020-11-18","2686.83","4446"
"1149","2020-12-24","2080.95","7139"
"1150","2023-09-10","1803.11","6618"
"1151","2020-03-01","3929.3099999999995","8800"
"1152","2022-04-29","518.98","8046"
"1153","2022-06-29","3453.15","8372"
"1154","2022-04-21","5276.459999999999","6373"
"1155","2020-04-13","1554.46","4338"
"1156","2021-10-02","1868.67","7989"
"1157","2022-05-08","2767.67","2374"
"1158","2021-12-18","4515.89","4246"
"1159","2021-10-22","2391.13","3669"
"1160","2022-01-16","4709.44","501"
"1161","2020-01-23","1607.1799999999998","3291"
"1162","2020-12-15","3510.05","8757"
"1163","2020-01-31","2370.85","5339"
"1164","2020-10-28","5524.07","1174"
"1165","2021-10-29","1352.54","1028"
"1166","2022-09-30","5133.11","2956"
"1167","2023-04-13","1700.6299999999999","2707"
"1168","2023-03-25","2182.13","7478"
"1169","2022-12-09","2455.81","1367"
"1170","2022-01-05","370.72","3198"
"1171","2022-11-19","3527.3","4073"
"1172","2021-11-07","2621.25","1850"
"1173","2021-01-16","273.22","3031"
"1174","2022-07-25","3005.35","8580"
"1175","2021-11-06","3583.17","6410"
"1176","2021-01-25","1157.71","3677"
"1177","2020-08-27","2855.51","9122"
"1178","2022-06-03","3271.06","4963"
"1179","2021-03-14","1389.71","8272"
"1180","2022-03-17","1213.46","4898"
"1181","2021-03-13","2746.52","3603"
"1182","2021-11-06","446.72","1281"
"1183","2020-07-15","2221.44","6000"
"1184","2022-11-29","5650.7699999999995","2713"
"1185","2022-10-29","3789.0400000000004","2632"
"1186","2022-02-24","1754.8600000000001","1644"
