"id_produto","nome_produto","preco","categoria_id","marca_id","fornecedor_id","data_estoque","status"
"421","Camisa","987.19","5","2","1","2020-11-28","Estoque"
"422","Celular","1213.91","1","1","3","2023-10-25","Vendido"
"423","Camisa","507.53","1","3","8","2020-02-20","Vendido"
"424","Celular","1197.7","4","3","4","2022-07-19","Vendido"
"425","Camisa","1818.92","4","3","2","2020-09-22","Vendido"
"426","Chocolate","517.8","2","10","2","2023-03-17","Vendido"
"427","Chocolate","870.81","4","8","8","2022-03-06","Vendido"
"428","Camisa","1476.24","3","1","8","2022-11-08","Estoque"
"429","Bola de Futebol","171.7","3","4","9","2022-06-04","Vendido"
"430","Chocolate","1328.97","2","2","10","2022-09-26","Vendido"
"431","Celular","1797.62","1","9","2","2023-07-07","Vendido"
"432","Camisa","613.57","2","7","5","2022-11-18","Estoque"
"433","Camisa","66.4","5","6","3","2023-08-26","Estoque"
"434","Camisa","698.04","2","3","2","2022-10-21","Estoque"
"435","Celular","553.67","5","8","10","2020-11-13","Vendido"
"436","Camisa","1080.77","1","5","7","2023-02-10","Vendido"
"437","Livro de Ficção","1626.06","4","2","1","2022-11-10","Estoque"
"438","Celular","666.74","2","4","2","2023-02-23","Vendido"
"439","Camisa","1185.38","2","1","3","2020-12-21","Estoque"
"440","Bola de Futebol","921.91","1","5","9","2023-02-09","Vendido"
"441","Camisa","385.37","2","1","5","2021-12-16","Vendido"
"442","Camisa","976.53","4","9","3","2021-11-25","Vendido"
"443","Celular","1227.09","5","1","8","2021-10-24","Estoque"
"444","Camisa","1397.59","4","2","4","2020-10-28","Estoque"
"445","Celular","1792.9","4","1","1","2021-03-14","Vendido"
"446","Camisa","703.31","1","7","5","2022-12-24","Estoque"
"447","Celular","945.05","1","2","6","2022-06-12","Vendido"
"448","Chocolate","1244.82","4","9","1","2022-05-15","Vendido"
"449","Bola de Futebol","791.02","1","7","2","2023-01-28","Vendido"
"450","Celular","1110.91","1","8","5","2021-01-04","Estoque"
"451","Livro de Ficção","1646.61","1","6","7","2023-01-26","Vendido"
"452","Camisa","1596.19","1","3","5","2022-04-13","Vendido"
"453","Bola de Futebol","323.17","3","1","2","2022-04-27","Vendido"
"454","Bola de Futebol","981.43","4","3","10","2023-01-14","Vendido"
"455","Bola de Futebol","1900.02","4","1","2","2021-05-23","Estoque"
"456","Camisa","27.07","2","2","8","2022-03-26","Vendido"
"457","Chocolate","1528.82","1","4","3","2021-02-12","Vendido"
"458","Bola de Futebol","1065.57","5","9","1","2021-04-17","Vendido"
"459","Celular","1201.29","3","7","4","2022-01-22","Vendido"
"460","Celular","1521.63","2","4","1","2021-03-19","Vendido"
"461","Chocolate","1816.63","2","1","1","2022-03-06","Vendido"
"462","Chocolate","624.53","1","1","2","2021-05-14","Vendido"
"463","Bola de Futebol","974.97","2","9","5","2023-10-26","Vendido"
"464","Bola de Futebol","1386.37","5","3","4","2020-11-24","Estoque"
"465","Chocolate","972.51","2","1","2","2021-09-10","Estoque"
"466","Chocolate","1714.43","1","8","2","2022-02-05","Vendido"
"467","Celular","658.62","1","10","3","2021-01-11","Vendido"
"468","Camisa","620.69","2","3","7","2023-05-09","Vendido"
"469","Livro de Ficção","191.35","1","2","8","2022-12-12","Vendido"
"470","Bola de Futebol","486.92","2","5","7","2020-05-24","Vendido"
"471","Celular","178.88","2","2","1","2020-02-28","Vendido"
"472","Livro de Ficção","1256.35","2","5","1","2021-11-21","Estoque"
"473","Camisa","1991.7","3","3","5","2023-02-14","Estoque"
"474","Celular","332.93","2","2","1","2023-05-25","Vendido"
"475","Chocolate","45.95","5","5","1","2020-01-09","Vendido"
"476","Livro de Ficção","1706.02","2","1","4","2021-11-23","Vendido"
"477","Camisa","322.28","2","2","10","2022-11-19","Estoque"
"478","Bola de Futebol","598.61","2","4","7","2020-09-18","Estoque"
"479","Celular","1270.4","5","1","5","2022-01-20","Vendido"
"480","Chocolate","959.47","4","3","3","2022-11-03","Vendido"
"481","Celular","840.94","3","3","3","2022-10-15","Vendido"
"482","Celular","1955.39","1","9","2","2023-10-06","Vendido"
"483","Celular","1421.99","1","3","2","2022-04-05","Vendido"
"484","Chocolate","246.96","3","2","1","2021-09-26","Vendido"
"485","Bola de Futebol","950.35","5","2","10","2022-08-10","Vendido"
"486","Livro de Ficção","1560.49","3","6","2","2022-11-29","Vendido"
"487","Camisa","1472.18","2","1","7","2022-04-13","Vendido"
"488","Livro de Ficção","1132.1","2","5","2","2023-06-19","Vendido"
"489","Celular","917.75","3","5","2","2021-11-19","Vendido"
"490","Camisa","580.59","2","4","3","2020-10-30","Vendido"
"491","Chocolate","1809.76","1","1","4","2021-01-28","Estoque"
"492","Livro de Ficção","1249.01","1","1","3","2023-01-01","Vendido"
"493","Celular","1127.29","1","6","1","2022-11-23","Vendido"
"494","Livro de Ficção","990.28","3","4","10","2022-07-02","Vendido"
"495","Camisa","1055.71","3","2","7","2022-02-20","Vendido"
"496","Chocolate","1443.98","1","3","2","2021-08-29","Estoque"
"497","Chocolate","380.61","4","2","2","2023-08-12","Vendido"
"498","Chocolate","1702.92","5","8","8","2022-11-26","Vendido"
"499","Livro de Ficção","1732.63","1","1","4","2023-04-05","Vendido"
"500","Celular","604","1","7","3","2022-02-18","Vendido"
"501","Bola de Futebol","1638.01","1","1","5","2022-01-12","Vendido"
"502","Chocolate","274.03","1","2","4","2020-11-07","Vendido"
"503","Camisa","228.23","3","7","1","2021-09-01","Vendido"
"504","Camisa","39.73","1","10","2","2022-01-21","Vendido"
"505","Bola de Futebol","1082","3","4","2","2022-03-13","Vendido"
"506","Camisa","1435.62","3","7","1","2022-04-20","Vendido"
"507","Camisa","1413.54","5","6","3","2023-02-06","Vendido"
"508","Celular","743.52","5","1","2","2020-10-27","Estoque"
"509","Livro de Ficção","786.19","1","3","2","2022-05-21","Vendido"
"510","Bola de Futebol","1534.39","2","7","1","2022-05-07","Vendido"
"511","Chocolate","1050.31","1","1","5","2021-01-28","Vendido"
"512","Bola de Futebol","394.39","1","7","10","2021-12-18","Vendido"
"513","Livro de Ficção","990.08","4","6","4","2021-05-19","Estoque"
"514","Bola de Futebol","541.84","1","9","9","2023-07-30","Vendido"
"515","Chocolate","1072.07","2","2","2","2021-02-01","Estoque"
"516","Livro de Ficção","1326.71","5","9","1","2020-01-29","Vendido"
"517","Bola de Futebol","187.38","3","1","2","2021-03-12","Vendido"
"518","Chocolate","240.17","2","8","6","2023-05-09","Estoque"
"519","Camisa","855.52","1","3","9","2020-08-10","Vendido"
"520","Bola de Futebol","283.84","5","2","2","2022-12-04","Vendido"
"521","Livro de Ficção","154.84","1","2","1","2023-10-28","Vendido"
"522","Chocolate","292.11","4","5","4","2020-07-17","Vendido"
"523","Bola de Futebol","322.44","4","1","4","2023-07-07","Vendido"
"524","Chocolate","1038.37","1","4","8","2021-09-02","Vendido"
"525","Celular","481.78","2","2","4","2023-01-19","Vendido"
"526","Chocolate","145.41","1","2","3","2020-05-07","Vendido"
"527","Celular","1741.93","4","9","10","2022-01-19","Vendido"
"528","Livro de Ficção","1748.27","2","10","1","2021-09-17","Vendido"
"529","Celular","378.53","1","4","3","2020-11-11","Vendido"
"530","Camisa","1754.29","4","3","3","2021-02-09","Vendido"
"531","Camisa","1193.03","1","9","1","2022-01-25","Vendido"
"532","Bola de Futebol","1716.09","3","2","1","2020-03-28","Vendido"
"533","Livro de Ficção","1022.66","3","5","9","2020-02-06","Vendido"
"534","Bola de Futebol","1058.56","1","8","4","2022-09-09","Vendido"
"535","Camisa","1018.68","1","5","10","2022-04-03","Vendido"
"536","Livro de Ficção","100.62","1","2","9","2021-01-23","Vendido"
"537","Celular","925.02","2","6","6","2022-05-05","Vendido"
"538","Chocolate","1515.02","2","1","1","2021-11-03","Estoque"
"539","Bola de Futebol","1532.37","1","4","6","2020-08-08","Vendido"
"540","Chocolate","676.31","1","1","2","2022-01-26","Vendido"
"541","Camisa","1524.34","3","2","10","2020-09-13","Vendido"
"542","Celular","1740.15","4","5","1","2023-02-11","Estoque"
"543","Bola de Futebol","1560.72","1","2","6","2020-11-04","Estoque"
"544","Camisa","536.95","1","1","1","2022-06-10","Estoque"
"545","Chocolate","1425.3","1","10","2","2021-12-16","Estoque"
"546","Celular","1256.91","2","3","1","2020-01-15","Vendido"
"547","Camisa","1492.18","1","1","4","2023-10-30","Vendido"
"548","Livro de Ficção","1276.31","1","10","2","2021-03-03","Vendido"
"549","Camisa","1189.67","1","2","1","2021-03-12","Estoque"
"550","Celular","1815.13","5","8","2","2022-02-07","Vendido"
"551","Bola de Futebol","765.4","1","3","4","2023-01-28","Estoque"
"552","Camisa","974.92","1","9","2","2022-11-05","Vendido"
"553","Livro de Ficção","425.96","1","7","2","2023-09-12","Estoque"
"554","Livro de Ficção","1774.03","2","3","1","2021-12-23","Vendido"
"555","Chocolate","725.83","1","5","4","2021-07-12","Vendido"
"556","Bola de Futebol","1435.83","2","1","1","2020-07-19","Estoque"
"557","Chocolate","327.91","2","2","1","2021-01-23","Vendido"
"558","Livro de Ficção","216.57","1","10","8","2021-03-26","Vendido"
"559","Celular","1517.3","1","9","2","2023-01-31","Estoque"
"560","Livro de Ficção","890.94","1","7","2","2022-10-19","Estoque"
"561","Livro de Ficção","1453.07","4","4","4","2022-07-27","Vendido"
"562","Celular","808.91","4","2","1","2022-02-18","Estoque"
"563","Camisa","385.85","1","3","3","2022-12-17","Estoque"
"564","Camisa","1786.78","2","3","2","2020-04-24","Vendido"
"565","Bola de Futebol","1849.62","2","8","1","2022-01-27","Estoque"
"566","Livro de Ficção","91.68","2","3","8","2021-08-23","Vendido"
"567","Camisa","37.11","1","7","4","2021-01-07","Vendido"
"568","Chocolate","1650.93","1","8","2","2020-05-22","Estoque"
"569","Camisa","1359.36","2","6","5","2021-02-16","Vendido"
"570","Chocolate","161.19","4","8","10","2023-05-08","Estoque"
"571","Livro de Ficção","547.69","5","7","2","2020-02-18","Vendido"
"572","Livro de Ficção","1944.62","1","3","10","2022-01-16","Vendido"
"573","Camisa","1116.3","1","8","9","2023-10-15","Vendido"
"574","Livro de Ficção","130.39","5","2","3","2021-08-13","Vendido"
"575","Camisa","177.58","1","1","1","2020-08-14","Vendido"
"576","Bola de Futebol","1869.56","3","6","4","2022-01-10","Vendido"
"577","Bola de Futebol","1261.15","2","7","6","2020-04-12","Vendido"
"578","Celular","46.58","1","5","3","2021-12-29","Estoque"
"579","Chocolate","1046.21","1","8","9","2020-04-12","Estoque"
"580","Camisa","1407.22","1","2","5","2020-05-18","Estoque"
"581","Celular","195.34","5","3","10","2021-02-21","Vendido"
"582","Chocolate","387.28","3","1","1","2022-05-03","Vendido"
"583","Celular","1550.95","1","3","9","2020-11-11","Vendido"
"584","Bola de Futebol","1787.98","2","3","4","2022-10-31","Estoque"
"585","Celular","689.69","5","8","2","2020-04-22","Vendido"
"586","Camisa","1551.29","2","1","1","2022-09-14","Estoque"
"587","Camisa","1717.24","2","5","10","2023-03-10","Vendido"
"588","Celular","1263.83","3","9","3","2022-09-11","Vendido"
"589","Camisa","579.72","3","2","7","2020-01-31","Estoque"
"590","Livro de Ficção","1406.27","2","9","1","2020-02-28","Estoque"
"591","Livro de Ficção","1721.06","3","5","9","2021-12-08","Estoque"
"592","Camisa","713.53","2","1","1","2021-04-10","Estoque"
"593","Celular","1517.14","2","9","7","2022-12-10","Vendido"
"594","Chocolate","1156.96","1","7","2","2020-12-19","Vendido"
"595","Camisa","53.39","5","1","2","2021-01-16","Vendido"
"596","Camisa","1468.16","4","1","4","2021-11-05","Vendido"
"597","Camisa","1668.38","2","3","1","2022-01-28","Estoque"
"598","Celular","1107.87","5","9","3","2022-11-01","Vendido"
"599","Bola de Futebol","1375.69","1","6","4","2022-01-17","Vendido"
"600","Camisa","1403.99","4","9","2","2020-05-21","Vendido"
"601","Camisa","888.58","1","10","3","2022-04-16","Vendido"
"602","Livro de Ficção","1956.97","2","9","5","2020-12-04","Vendido"
"603","Camisa","306.06","2","9","5","2023-05-12","Vendido"
"604","Chocolate","990.05","3","3","3","2021-09-09","Estoque"
"605","Bola de Futebol","971.47","5","2","3","2022-12-23","Vendido"
"606","Celular","292.34","4","1","4","2022-04-07","Vendido"
"607","Celular","638.76","2","1","1","2021-09-15","Vendido"
"608","Livro de Ficção","83.85","2","7","2","2021-12-23","Estoque"
"609","Celular","1881.99","1","8","3","2020-11-04","Vendido"
"610","Chocolate","908.1","1","4","1","2021-12-28","Vendido"
"611","Camisa","1942.24","4","1","7","2022-02-05","Vendido"
"612","Celular","1468.92","2","3","6","2020-02-27","Vendido"
"613","Camisa","911.18","5","1","10","2022-12-23","Vendido"
"614","Celular","879.83","2","7","8","2022-11-15","Vendido"
"615","Celular","615.01","2","9","8","2023-05-03","Estoque"
"616","Camisa","1688.38","5","9","1","2022-04-01","Vendido"
"617","Camisa","492","2","4","6","2022-07-28","Vendido"
"618","Livro de Ficção","1545.43","5","1","1","2023-09-15","Vendido"
"619","Chocolate","472.1","1","3","8","2022-05-01","Vendido"
"620","Bola de Futebol","484.7","2","2","2","2020-01-14","Vendido"
"621","Bola de Futebol","1414.77","1","1","7","2022-03-15","Vendido"
"622","Camisa","1202","2","1","10","2023-06-26","Vendido"
"623","Chocolate","47.21","4","3","2","2021-01-22","Vendido"
"624","Celular","1446.97","3","1","1","2020-09-20","Estoque"
"625","Livro de Ficção","374.56","3","4","7","2021-03-01","Vendido"
"626","Camisa","925.79","2","3","9","2022-11-11","Estoque"
"627","Chocolate","136.7","2","7","3","2022-10-06","Vendido"
"628","Celular","457.48","5","10","2","2023-06-16","Estoque"
"629","Celular","191.19","2","4","10","2022-02-10","Vendido"
"630","Camisa","1355.49","1","1","8","2021-12-11","Vendido"
"631","Camisa","1739.37","4","3","3","2023-03-05","Vendido"
"632","Chocolate","1814.96","4","7","1","2023-01-14","Vendido"
"633","Livro de Ficção","1163.57","2","5","3","2022-11-26","Vendido"
"634","Livro de Ficção","1994.6","1","6","1","2021-02-24","Vendido"
"635","Livro de Ficção","38.04","4","4","1","2020-01-11","Vendido"
"636","Celular","987.37","5","10","9","2021-07-16","Vendido"
"637","Celular","146.8","1","9","8","2022-11-08","Vendido"
"638","Livro de Ficção","281.08","1","7","2","2020-10-08","Vendido"
"639","Camisa","522.96","2","10","2","2022-02-20","Vendido"
"640","Camisa","515.97","3","2","9","2023-01-29","Vendido"
"641","Livro de Ficção","1073.85","2","1","3","2020-05-30","Estoque"
"642","Chocolate","1841.89","5","7","3","2022-05-26","Vendido"
"643","Chocolate","175.98","5","10","1","2022-03-05","Vendido"
"644","Chocolate","1691.81","2","8","2","2022-08-25","Vendido"
"645","Bola de Futebol","1660.09","1","3","10","2023-01-12","Estoque"
"646","Chocolate","635.23","2","3","2","2023-01-30","Vendido"
"647","Camisa","312.1","2","3","10","2020-02-21","Vendido"
"648","Celular","1812.84","3","7","6","2022-11-29","Vendido"
"649","Chocolate","1275.94","2","1","4","2023-05-10","Vendido"
"650","Bola de Futebol","1463.72","5","3","7","2023-10-12","Vendido"
"651","Livro de Ficção","1263.7","1","6","9","2021-05-26","Vendido"
"652","Celular","1764.18","5","1","5","2021-08-05","Vendido"
"653","Livro de Ficção","1289.84","2","1","2","2023-01-22","Estoque"
"654","Celular","1198.61","4","1","5","2022-12-21","Vendido"
"655","Chocolate","505","3","2","1","2023-02-08","Estoque"
"656","Livro de Ficção","1144.31","4","10","2","2020-01-07","Vendido"
"657","Camisa","816.44","5","9","2","2020-10-26","Estoque"
"658","Celular","806.22","2","4","1","2021-03-09","Vendido"
"659","Celular","483.41","1","1","2","2021-05-30","Estoque"
"660","Bola de Futebol","735.47","2","5","2","2022-04-07","Vendido"
"661","Bola de Futebol","721.7","4","1","2","2022-03-23","Vendido"
"662","Camisa","63.27","3","2","7","2022-03-09","Estoque"
"663","Chocolate","776.96","1","10","8","2022-03-27","Vendido"
"664","Bola de Futebol","1501.35","1","3","1","2022-08-09","Vendido"
"665","Livro de Ficção","330.21","2","10","10","2021-11-03","Vendido"
"666","Bola de Futebol","1299.81","1","1","5","2022-09-13","Estoque"
"667","Celular","903.17","2","2","10","2021-06-28","Estoque"
"668","Bola de Futebol","354.43","4","4","1","2023-04-21","Vendido"
"669","Camisa","207.91","3","9","4","2023-02-25","Vendido"
"670","Chocolate","125.19","4","4","5","2021-01-27","Vendido"
"671","Celular","1563.6","2","4","2","2021-08-04","Vendido"
"672","Camisa","883.69","2","1","4","2023-01-09","Vendido"
"673","Chocolate","1537.53","4","2","6","2023-05-17","Estoque"
"674","Livro de Ficção","301.98","2","6","1","2022-08-27","Vendido"
"675","Celular","897.42","1","6","1","2022-09-13","Estoque"
"676","Chocolate","1650.78","5","1","8","2020-02-17","Vendido"
"677","Bola de Futebol","1872.3","1","3","4","2020-01-20","Vendido"
"678","Bola de Futebol","1466.49","4","6","4","2022-11-24","Estoque"
"679","Livro de Ficção","1385.9","2","8","4","2022-04-16","Estoque"
"680","Celular","159.85","3","10","7","2023-09-13","Vendido"
"681","Celular","1706.01","4","1","5","2022-03-14","Vendido"
"682","Livro de Ficção","48.29","1","3","4","2020-05-15","Vendido"
"683","Chocolate","1435.17","1","10","5","2023-02-05","Vendido"
"684","Celular","1954.21","4","3","1","2022-06-16","Vendido"
"685","Chocolate","534.77","2","1","2","2020-02-04","Vendido"
"686","Bola de Futebol","1378.85","3","3","4","2022-11-25","Vendido"
"687","Celular","1623.65","1","5","5","2022-01-09","Vendido"
"688","Livro de Ficção","440.13","1","1","6","2020-03-24","Vendido"
"689","Livro de Ficção","246.51","1","1","3","2022-11-20","Vendido"
"690","Livro de Ficção","631.93","5","2","9","2023-01-23","Vendido"
"691","Livro de Ficção","640.22","1","9","6","2021-04-14","Vendido"
"692","Livro de Ficção","580.8","3","10","5","2020-11-22","Vendido"
"693","Celular","1502.47","5","3","1","2021-11-22","Vendido"
"694","Chocolate","1401.81","1","3","1","2023-02-23","Estoque"
"695","Chocolate","1395.05","1","9","7","2022-01-29","Vendido"
"696","Bola de Futebol","1682.13","2","3","2","2020-10-30","Vendido"
"697","Camisa","723.7","1","7","4","2022-06-11","Estoque"
"698","Camisa","667.45","1","3","4","2021-11-24","Vendido"
"699","Camisa","492.47","1","9","6","2022-02-25","Vendido"
"700","Bola de Futebol","431.71","2","8","3","2022-03-26","Vendido"
"701","Camisa","707.67","2","9","5","2020-01-29","Vendido"
"702","Celular","428.56","2","6","4","2022-11-15","Estoque"
"703","Livro de Ficção","310.35","1","2","2","2022-11-01","Vendido"
